KANT	ZGDE	GEBAEUDE_ID	HHNR	PERSON_ID	GEMT	ALTJ	GORTAUS	AGDE	AWBUS	XH	YH
10	2	9286	2685030	4304	840	88	282	261	2697	678099.4427031085	255657.5435255431
6	9	2704	5675218	4305	473	93	489	161	8934	682170.3369800623	247831.73463628473
7	2	9269	4176731	4306	622	11	599	3441	9327	715655.2079993704	247208.72091114768
13	8	4514	2517524	4307	138	84	139	247	8313	679802.3605523707	246467.50500838412
16	5	7306	3438084	4308	153	78	885	261	7243	683862.4168655984	249074.55277012408
8	6	5211	6962914	4309	396	42	515	66	206	681488.0156264368	246611.08124061077
22	4	1678	3243352	4310	322	90	743	261	7933	655361.5304922635	247911.75516469227
3	5	9318	2977859	4311	94	96	139	4193	7270	655083.960624821	249097.72325334174
14	7	6509	4145265	4312	789	84	999	261	1816	680579.8163141711	252399.42555630894
18	6	411	6334433	4313	294	37	527	4065	9315	665351.7152006598	253555.5995220418
11	3	8033	8071942	4314	818	24	999	159	2506	691095.3893651495	236354.6445258857
11	2	3831	2158468	4315	739	39	672	-1	2691	681328.4020561291	248086.00033522188
12	3	356	6935281	4316	438	35	18	-1	6581	675554.1321996705	240971.0628359683
9	2	9924	3105173	4317	267	18	330	66	9160	669955.8279778468	245451.8311299721
10	2	8560	7697065	4318	41	45	587	4021	7288	657503.2307871194	253977.21756081434
9	3	1212	7716891	4319	540	98	750	4671	1922	734565.460462064	274978.8511025212
2	6	1954	9562824	4320	753	10	460	3425	7509	721555.8511430738	259110.55602731692
7	0	9785	5781056	4321	430	40	224	-1	6738	718212.3215459151	259227.8606471148
0	1	8082	5778950	4322	388	92	727	4201	3756	646238.3618673726	250624.84162097896
5	1	7414	6632013	4323	886	52	273	4034	4696	664367.0660743881	254159.0912752609
2	8	7419	4870075	4324	385	66	783	-1	5758	725428.4949733964	268929.494464269
20	5	3934	5923881	4325	580	27	684	4304	5301	666879.8401832766	263296.1805484355
21	4	4952	7207008	4326	287	41	622	247	3482	679632.5554197206	258858.35131557196
4	1	6075	5527261	4327	797	18	325	261	4873	688956.5155415089	252590.30082816878
3	6	5796	5614861	4328	827	42	96	-1	7714	690810.7678145543	253896.38092021365
19	0	8840	5884177	4329	457	28	572	261	8053	679096.960073684	251465.93778921338
17	6	1000	2169851	4330	293	41	774	1364	5414	692884.2725249127	208140.58264444806
24	7	4495	4248591	4331	613	91	333	-1	5321	677394.9076367951	253765.73482144804
14	0	8992	8603522	4332	283	23	595	-1	4838	687078.9329763482	241042.45237841472
8	5	4474	1757886	4333	376	31	747	3312	6277	719204.2694717029	230946.23108641355
10	5	6038	1302811	4334	131	32	106	228	5491	708668.9416684561	247152.14332242144
3	6	3365	1668007	4335	497	40	551	250	843	688734.5229665973	255530.85171792252
3	4	980	6837599	4336	749	88	716	261	7694	675956.5531339453	249248.008446131
14	0	7241	341363	4337	830	7	44	-1	635	715034.40362728	231645.9462998761
19	4	8900	8171141	4338	981	17	365	120	2438	713233.41043531	235518.3763073133
16	7	2881	2160106	4339	230	92	381	-1	4501	714924.37895432	258135.86154218175
13	3	1475	8318055	4340	68	38	655	1	1661	676718.837816772	230713.0391785165
11	3	3848	3630324	4341	270	85	773	3352	6073	727579.373887728	235135.20467259607
22	2	361	7994236	4342	991	65	100	4045	3315	666829.630116687	256058.30006668542
3	8	8952	6624283	4343	95	76	509	200	9961	694198.5084473	272855.6286820373
13	3	1713	7961438	4344	956	53	136	261	3192	685029.8899658408	245014.54765478882
3	4	9019	2349830	4345	270	76	920	-1	2612	657325.6100510043	274167.7023965726
23	7	9734	6091076	4346	684	67	331	4721	1470	723192.4196502957	251647.6390821483
16	5	2269	9474302	4347	353	4	169	54	4539	698784.522415408	263003.8707145363
6	5	1059	1206280	4348	131	71	434	-1	452	669151.3422996255	263361.5264635857
16	3	7671	2191724	4349	232	17	66	261	3392	683216.3603688038	241693.16102862792
21	4	7953	50338	4350	664	71	431	1096	2490	650802.6402173283	239698.4051202615
15	7	9236	5010007	4351	584	11	94	247	5697	705958.8080665049	232129.56269036522
0	5	2876	8084266	4352	923	83	707	3332	5442	704491.2970133686	233458.33029120677
0	4	927	3919594	4353	464	11	527	261	1296	686415.7733846172	245666.89606429564
4	8	2574	4268889	4354	497	75	178	3336	4445	705333.4936858243	231090.16931092722
17	7	3874	7174635	4355	895	85	728	4566	9853	709195.0937210013	267749.68321524217
15	7	5009	6661511	4356	761	87	797	261	5929	679010.8700955658	250738.15860271308
18	3	376	6181188	4357	691	55	444	4566	5545	708464.7054498071	266951.18582933414
10	5	4656	3051437	4358	121	4	376	261	1401	681672.9839535261	247851.0309417159
7	9	5354	3923197	4359	595	7	467	197	9252	689793.3816024106	250938.10875375962
7	7	6693	6813795	4360	392	56	366	230	9788	700708.4506760732	258584.41670449715
10	8	3333	7286463	4361	517	92	747	66	6991	679498.9795902924	247461.002576846
8	7	5691	8660322	4362	444	25	111	161	1362	689125.7880786824	243156.8677757939
22	5	33	7296594	4363	912	25	339	4045	1274	651009.1177338049	248869.0458065493
9	5	4668	855555	4364	125	69	16	151	6446	689759.4733051218	243132.28311220946
15	6	1754	2144030	4365	146	19	776	3425	5014	720825.2095149829	251574.59272963714
0	0	6531	7926461	4366	768	60	394	177	2078	711619.128243767	236852.60746714784
10	9	58	688556	4367	345	90	892	66	7427	677352.8741892813	264983.0341710549
4	5	9371	7149994	4368	476	10	984	-1	8868	686570.922919119	256396.99777369277
21	2	4044	5581477	4369	533	7	777	243	546	674567.1484628123	248778.24196487875
6	0	9070	3745025	4370	735	97	157	141	1136	683012.1143014281	242891.54501804165
24	8	8362	9236561	4371	363	27	170	52	8563	688690.2652804762	238513.50776574019
1	3	5733	5474844	4372	296	28	178	-1	7218	684416.2432162813	253597.82307104816
20	8	5102	8503961	4373	259	85	985	83	7862	676289.493299209	256511.18338415265
25	4	6141	5263090	4374	173	33	43	4751	1227	738924.5978549599	249892.955186921
23	2	6452	9987332	4375	970	19	305	1030	7885	656470.4080635904	232892.02351801342
14	1	9599	2852893	4376	70	43	298	-1	3067	663919.5448537498	209841.74288688257
7	5	85	5338557	4377	535	76	59	66	1687	682830.638715512	264036.7373864547
3	9	1606	2821205	4378	704	63	250	66	8884	681934.5837068597	241611.37645651412
1	4	1420	2669962	4379	138	34	604	195	6534	684819.1317180208	252791.68236775944
14	4	2268	3654514	4380	354	6	268	-1	7989	731802.6315308581	252002.17594273656
4	3	7348	6702421	4381	471	53	293	213	2121	704995.6757796791	246554.21456650092
8	1	5004	6619629	4382	698	16	588	173	2846	698730.0848473907	260039.86337539315
20	2	2103	243622	4383	886	46	385	4946	9794	732827.920242742	278196.49838436255
10	4	5249	5197662	4384	479	26	732	261	930	680932.9560262293	247559.53467139642
7	3	2399	1036581	4385	525	60	921	-1	5696	676625.4494200082	225505.457829779
0	5	8148	7687550	4386	487	72	822	4001	3199	643004.6676503404	248913.32924999783
6	7	8104	5020188	4387	690	56	410	230	8452	706845.1076481631	261419.83779209494
14	4	6912	7554469	4388	178	34	750	53	7143	679820.8916012768	268082.5857548267
18	7	6443	6430834	4389	629	24	509	139	8031	689236.4632275547	246233.050391923
0	8	6289	60620	4390	93	34	284	60	2841	680966.0321750048	263740.96422908566
7	1	7844	4561456	4391	947	71	540	4506	3618	733623.3196772302	267840.38605133066
19	4	9104	1437067	4392	62	75	205	198	2375	697522.3188259032	240811.3320116191
22	4	5932	8832511	4393	36	57	83	121	5324	704086.5288088135	242088.04186629184
10	2	8519	5196060	4394	198	38	835	261	7025	696826.758042406	240943.77578911284
22	8	1486	3216679	4395	541	64	355	2495	334	642472.4366555406	245546.2282566565
6	5	370	2806357	4396	785	24	471	4197	3080	648207.9107633745	251498.3157657731
15	8	5892	2962704	4397	182	96	400	29	1897	691531.6830591953	286588.73966892436
16	4	3691	177841	4398	70	5	917	-1	7115	648109.3184596754	213577.66034373068
20	0	6410	3369283	4399	44	62	915	62	8173	685930.1798172195	255468.1202662518
12	3	2797	396486	4400	869	42	374	1054	8236	672595.5120843082	214742.44433934853
17	3	8729	2263529	4401	150	13	960	1707	235	672717.8106002235	220053.39593998893
23	8	33	8159439	4402	714	79	366	1054	1339	661570.3099985076	209188.99523785544
19	1	6621	7356619	4403	443	87	88	230	7106	697355.9897667371	260802.0790824214
23	5	8034	7576739	4404	998	5	480	-1	968	689309.6416968965	246333.02132424875
25	9	8559	1291215	4405	874	79	447	230	3557	696102.8228397162	262229.9466557321
11	8	3115	2465850	4406	206	19	260	219	8948	695643.5989340198	260519.75777423146
12	9	1178	6582528	4407	79	47	198	2932	3059	688586.3469968925	282198.4710882092
25	0	5303	7194542	4408	921	11	319	4011	9760	640967.77532919	241134.10869192943
17	6	8441	9852805	4409	43	63	809	198	749	693084.6632455263	249578.86571264162
14	8	7391	8162103	4410	94	26	994	1063	9612	671980.8531708014	212065.9052239408
20	6	4678	8786600	4411	996	39	577	191	4146	694042.6325475404	251123.95149141975
21	8	8463	5657773	4412	146	31	992	243	3240	676260.1796295841	251373.53921286785
2	4	3963	9588688	4413	816	4	746	1054	2069	670256.0199448091	216953.82098274174
1	1	8913	2052105	4414	149	63	35	1054	4325	669588.1259213984	216464.91519299784
4	4	9460	7538950	4415	389	10	397	4082	8484	665205.6857296671	247727.8950043672
19	8	5999	9998179	4416	973	63	959	261	3619	675272.0746118242	255404.73112501198
20	1	8778	4553458	4417	819	79	205	261	866	685592.4963672147	237911.08144955398
10	1	4324	274805	4418	832	19	445	4318	6963	676635.7788797781	259772.20831874092
22	1	808	4924382	4419	991	29	573	230	6205	726054.2649533345	270483.01209810615
25	7	3722	1723157	4420	373	99	848	194	2758	694942.5955706426	246391.76879093822
10	5	8377	7086001	4421	361	11	640	4001	6887	646794.3527254858	243853.6092359411
25	1	9148	9297981	4422	50	17	306	4946	3836	714706.3477357588	264417.04990823095
24	7	7527	8837621	4423	494	44	119	247	6817	663629.8024448025	215603.68431875683
8	7	389	8615942	4424	911	92	919	261	1477	680387.2885758736	248323.49343714127
25	8	412	7481680	4425	477	45	197	-1	5722	694907.6754716855	253528.22853124584
15	7	3422	7025703	4426	689	10	448	4946	1042	726903.0433949844	269648.2616607819
22	0	5508	3598733	4427	557	34	229	-1	9827	689917.9362541995	235975.97077624942
4	8	2387	3324154	4428	454	78	192	156	6900	694180.0950622881	235228.27485687137
24	9	8536	8888340	4429	996	40	394	158	5245	697522.2861578888	232606.50863907146
10	2	7309	7303414	4430	430	21	553	4001	4426	646345.078861911	244909.82985209234
13	2	5732	2597869	4431	745	32	989	1023	3288	666258.4249653878	220355.527721451
5	9	7688	4929461	4432	96	4	62	4001	1286	646547.2862222405	247972.631973603
11	4	7505	6200640	4433	330	61	129	230	901	693772.4769726086	263331.8553308667
16	6	8782	4405871	4434	240	27	674	4561	2872	718463.2239066804	281820.53924967325
21	8	7962	4260182	4435	973	17	921	4721	5860	711748.8007821722	256138.08989530793
21	1	7113	2272892	4436	582	7	751	66	5249	688666.1641149335	238750.3068367385
8	8	6265	7531032	4437	42	43	943	1701	694	676373.853234733	225020.08255977678
19	6	9396	6217044	4438	953	88	839	69	5824	686998.3817254098	241146.2399096744
20	0	9002	40078	4439	310	29	990	69	5723	675801.2199517352	249725.12552498427
22	6	9321	7744914	4440	535	6	885	-1	3271	702240.4351663402	241747.7734759176
4	3	5014	7228128	4441	737	59	208	-1	3604	681749.0590412894	247042.00674026457
22	8	5779	4614891	4442	174	2	948	191	3334	692252.7452304246	241153.5755354241
25	5	9225	8382808	4443	696	22	800	4643	7473	736342.2732391896	262127.46256120436
11	0	1356	380219	4444	709	90	158	-1	93	683490.4980477355	252531.7269255481
17	4	364	9020765	4445	371	1	208	261	8658	681792.8436387695	244118.7211234627
18	4	6512	9580792	4446	114	88	469	-1	3165	661201.0798759507	211513.88489065735
8	3	6490	7937400	4447	127	61	3	199	6121	694758.0457104078	249503.00638413866
17	5	8327	4449979	4448	101	22	876	230	2102	694071.223092836	253338.65165928725
21	9	8814	5545938	4449	51	76	859	3425	8246	721347.6290168215	259151.72123628494
18	6	1886	5742781	4450	611	12	478	4026	6650	659752.4168569042	261497.8030091095
23	5	98	4482226	4451	942	81	499	248	4360	678642.7513627585	233222.13121697138
12	4	526	9678935	4452	450	79	236	191	5000	673767.536100375	261812.30449366954
7	5	6704	8198659	4453	334	52	613	261	1266	681872.4391752505	247330.35601689378
0	2	1074	7349120	4454	378	54	34	3407	5249	728274.098000228	256297.05039753029
15	9	2132	9487435	4455	930	83	492	66	5042	671808.0848789783	243614.41009580813
0	3	1444	9672530	4456	825	20	786	4501	1061	728021.7249905274	256503.76280214154
13	3	3879	3300276	4457	880	90	410	230	4042	682448.2534796441	251430.39026393672
18	5	6511	839172	4458	982	27	479	1509	7749	670602.2352285857	202508.2843999058
12	4	3428	9873670	4459	942	30	97	-1	8939	720144.7091298231	259473.43863071434
15	1	6877	6870768	4460	14	90	610	261	7138	678772.9293481526	253090.24130277126
23	3	1942	6006954	4461	548	46	813	261	7556	700586.4363099859	262353.56460255734
14	3	4873	877326	4462	801	27	431	66	3580	680057.2404567932	250627.9683019165
18	3	3287	7022120	4463	623	52	48	230	8534	696033.7250616192	245466.79226506723
23	2	4925	679414	4464	644	92	760	197	3331	695966.2622863436	245839.19375897318
7	9	7170	3118376	4465	151	79	324	4204	8786	642787.5504966051	237752.48493292314
9	7	805	1337057	4466	768	81	232	4198	408	660222.6130652287	248752.2164208632
6	2	5568	9300979	4467	297	85	652	161	1560	680107.968039204	247076.4588633529
9	7	7081	9742375	4468	521	55	56	-1	7675	722707.4173225894	220858.13632285676
7	5	3550	3626610	4469	53	38	153	4044	8249	661676.7651187062	261168.25654675177
10	4	6166	9878849	4470	694	34	788	1364	4206	692487.8506769332	208471.40837716172
18	9	420	1588525	4471	24	18	256	261	4341	686978.6482642145	250531.83282422228
21	4	1157	4744263	4472	870	10	782	11	7040	675916.35778908	236369.57011494663
14	9	1294	616141	4473	257	78	66	261	13	710486.0356187224	268892.89685851976
18	0	1217	9863794	4474	960	41	640	66	897	679300.989202034	260325.54054260708
20	0	8742	5063407	4475	781	46	993	230	2185	698595.1647143724	261023.2033581985
21	2	2250	3843514	4476	473	95	332	-1	4871	693241.0823211633	249279.7623966335
3	5	6764	4284920	4477	471	70	130	62	8607	677994.3351321828	259434.96989620084
1	7	4568	3457666	4478	774	13	879	-1	4838	693827.91460645	235093.97709685945
23	1	8684	1553274	4479	57	20	840	4671	126	729849.7077978785	278316.0552964974
14	6	4453	3583759	4480	982	84	676	261	8976	683059.4400066448	251264.6175979423
1	0	6707	7960885	4481	602	48	787	-1	6191	679082.4794469759	243876.7430626385
11	4	7624	1804271	4482	806	9	658	121	73	708264.2237825709	236875.96004445586
23	8	6137	7274759	4483	541	88	813	230	7734	713263.3059837825	270979.5353807174
1	2	5851	9652049	4484	283	60	491	97	8825	702219.314896247	247332.5122238087
7	0	6854	1023799	4485	516	35	164	-1	2640	700621.6345594854	259680.01379131293
21	9	4164	6125809	4486	396	80	118	-1	4731	664829.0143847738	214292.59417575673
1	2	7304	4195004	4487	195	90	726	-1	1518	678243.4437724571	253747.33500426167
5	0	102	4056732	4488	64	4	870	-1	5893	705737.8278854984	233085.71052140417
10	0	5044	6270745	4489	632	62	826	1061	6624	665784.3287455506	207550.3354393685
1	0	1013	8433658	4490	664	67	568	-1	4641	726188.224162958	269779.86910727667
5	7	4370	9297418	4491	31	53	192	1054	6251	663568.6060022208	216000.04958499604
13	9	8032	9311190	4492	471	39	75	4901	3284	735016.5429727389	268138.63625552884
14	4	9950	8617837	4493	939	13	966	-1	3587	719944.891451225	258181.3621166038
7	7	8341	2361374	4494	928	92	381	4026	1970	663519.9989024744	253741.89354533804
15	7	8712	4283452	4495	597	39	858	-1	2268	698950.6500378966	219492.2070509241
21	9	9379	3920733	4496	773	62	701	121	1327	712706.1517894454	243193.45618741817
11	2	7774	9476118	4497	145	22	402	-1	3259	684618.2603602968	269701.3234510435
8	6	1945	8148416	4498	424	74	352	-1	2305	693274.7858885967	262905.17777564225
17	5	9359	360246	4499	168	19	487	4068	9701	661803.9422157448	248592.29434041367
12	6	2533	4511508	4500	684	97	111	29	8700	696158.5270010746	289382.74855216895
6	1	553	1696761	4501	190	95	76	157	7966	707634.3414578198	234256.69699362334
16	1	7477	7906501	4502	219	50	182	135	5508	687447.0079549634	239958.0949468107
16	7	1163	4061403	4503	460	47	450	53	5274	682981.3055078276	262156.27288744325
11	8	6472	1185504	4504	1	95	76	247	4878	705319.3052671584	231303.67488185523
16	8	6531	5511673	4505	957	86	431	4082	9342	664535.8598089203	248781.61303316415
6	8	8924	974481	4506	39	64	297	66	7326	681696.1630686874	249236.51147976107
12	0	511	2450320	4507	700	17	634	261	479	672240.1430821063	244024.7044957023
21	2	4544	228516	4508	720	30	50	-1	2889	680873.4455640243	257971.59859155305
24	3	4463	6336891	4509	820	69	879	1509	7073	677944.1650915487	201909.58376522936
1	5	5907	7382151	4510	958	48	263	4077	7795	667818.5364094462	249383.24575677788
21	6	1040	2089912	4511	150	18	904	261	1992	673030.204632842	253528.1507678894
24	1	9987	6569029	4512	348	32	989	86	6112	676616.8118412277	259071.08587193472
8	2	7890	3540323	4513	469	12	857	3393	3738	722124.4436358507	252222.1429681681
18	5	8222	256011	4514	429	10	890	97	950	683095.8775756514	233282.65733839132
6	1	6322	8298552	4515	764	49	737	4551	4394	714393.923737607	264755.93598968815
9	5	7587	4762534	4516	755	66	199	-1	4601	688745.339170188	285433.66749263054
13	8	3647	8425108	4517	453	29	831	54	3565	699210.6059194756	240426.32667720853
2	5	2032	8850306	4518	656	61	104	-1	6861	670446.7247294376	200938.77242478804
24	5	7960	3074291	4519	123	100	482	261	3239	694416.5659850878	250615.93403291638
15	4	9796	4824876	4520	336	44	165	261	5447	686409.4866313705	236190.57931665212
25	8	3995	3177330	4521	73	30	735	-1	9869	667657.1909653466	208687.39148280057
6	5	3998	8134480	4522	763	6	228	245	6731	685696.5725265448	236102.49553523114
15	6	7143	5756238	4523	744	61	885	160	7732	693069.1834238081	243615.0092688745
19	9	4523	9107386	4524	774	69	676	64	9022	676166.7101416825	245650.2048873583
22	4	6762	1611107	4525	387	28	292	-1	1936	655688.9620222626	222786.7221630051
17	9	9067	8809688	4526	666	73	251	1146	4788	643984.7293113333	225815.64627961064
6	2	9715	5001388	4527	413	37	376	1061	102	677798.8884838605	233709.09494615183
10	1	5484	6406581	4528	587	34	167	1372	7506	701506.4571990977	203314.40362498
14	7	7087	5779912	4529	104	75	290	2	1529	676218.1700915293	236560.21552429485
5	0	2557	4012542	4530	161	2	455	261	7964	677787.6875573513	247486.28954484762
8	4	5647	851442	4531	799	55	30	1040	9983	653287.348172603	210070.17970443718
25	1	3291	2213760	4532	33	39	554	2	1047	678342.8772916774	243992.96103109577
5	6	8256	9483399	4533	764	47	989	1607	7900	703780.1844840315	241846.71826349082
23	5	4822	8964264	4534	108	24	973	90	6823	683453.8109871492	246998.6499624
0	1	2848	8115076	4535	490	49	571	121	1988	702294.1515138807	242362.25045621113
1	1	6523	3617408	4536	629	48	857	247	7153	665447.9300912678	247145.44894513141
14	3	5886	91396	4537	987	27	473	1054	1485	665890.120178744	212368.6243710252
4	1	8586	2274359	4538	199	8	170	-1	6041	666817.5170075215	220804.21319560174
9	5	5498	5069125	4539	9	77	892	1349	42	716499.0909929537	225227.796178168
