ZoneId	xCenter	yCenter	xMin	yMin	xMax	yMax	Area	Name
3929	771832.95	189201.6	769415.1	185190.9	774250.8	193212.3	17889696.2775	Peist
886	603940	178637.1	601613	175815	606267	181459.2	14541937.6494	Wattenwil
5231	715915	98095	715270	97295	716560	98895	1387141.5	Vezia
5047	718245.5	149098	715113	147528	721378	150668	10724547	Torre
2869	627452.5	254811	625470	253125	629435	256497	6878303.5	Zunzgen
5562	536632.5	191101.5	535070	189015	538195	193188	5504326.5	Mauborget
5642	527566.5	151660.2	526135	150407.4	528998	152913	3862999.61394	Morges
5827	560654.5	180389	559466	178893	561843	181885	3801337	Trey
6511	526460.5	196516.5	523383	192065	529538	200968	28682039	Les Verrières
939	615286	181222.5	612767	178950	617805	183495	13359476.5267	Steffisburg
5222	706443	95560	704913	94585	707973	96535	2865697	Sessa
5663	551823	171316.5	550523	170235	553123	172398	3091489.5	Bussy-sur-Moudon
2619	598274	253101.5	595268	251133	601280	255070	16293271	Kleinlützel
4095	657667.5	259657.5	655155	257100	660180	262215	5544518.40653	Brugg
2010	550274.786741321	184329.25	548751.573482643	182208	551798	186450.5	5129095.11244	Cheyres
249	675192	251592.5	673122	250415	677262	252770	3332282	Unterengstringen
2834	619626	253274	617750	251343	621502	255205	7797255	Ziefen
6720	598330	241112.5	596380	239545	600280	242680	8422183	Rebeuvelier
1612	721507.5	204389.5	720410	203632	722605	205147	1734405.5	Leuggelbach
1127	642379	226085	640750	224820	644008	227350	4165239.5	Egolzwil
4237	672647.5	224618	671230	222909	674065	226327	5358923.5	Oberrüti
2127	582734	160587.5	577098	152875	588370	168300	78441414	Charmey
3425	721758.86	258168.5	719717.72	256316	723800	260021	7621966.61318	Wil (SG)
140	691248.5	227540	689157	225235	693340	229845	10959907	Schönenberg (ZH)
2222	574086.5	174902.95	572903	173105.9	575270	176700	5104227.98333	Rossens (FR)
5915	534380	175854	533325	174585	535435	177123	2761959	Essert-Pittet
6154	555022.5	135779.15	552505	133265	557540	138293.3	14336761.731	Port-Valais
5131	708413	115549.6	707043	113616.2	709783	117483	3692496.21388	Tenero-Contra
954	630765	217750.5	627975	215291	633555	220210	17251107.5791	Huttwil
385	594413.72	217306	593079.44	215385	595748	219227	6300354.87191	Diessbach bei Büren
5095	701603	128399	695718	122323	707488	134475	48561390.5	Brione (Verzasca)
2578	629912.29	240060.73	628657	238179.46	631167.58	241942	3930226.648	Gunzgen
985	622048.5	221121.5	619887	218075	624210	224168	12131958.4371	Ochlenberg
971	612825	233747	611030	231462	614620	236032	7639084.23999	Attiswil
754	583651.5	211355.5	581578	209733	585725	212978	6939720.10753	Walperswil
5605	545074	150417.086364086	544208	148624.172728173	545940	152210	2950772.63721	Grandvaux
4781	714583.5	261117	711795	258532	717372	263702	16408505	Wängi
4716	718934.452399779	262007	717050	260926	720818.904799558	263088	3846809.82495	Bettwiesen
5680	545394	173343	544185	172138	546603	174548	3404456	Ogens
5637	520937.5	150167.5	519745	148520	522130	151815	4006935.5	Lavigny
1003	638296.5	195411	632645	187334	643948	203488	61412716.1685	Escholzmatt
4147	654654.5	237792	652957	236327	656352	239257	5797776	Zetzwil
6055	658618	143775	655473	140555	661763	146995	11807993.7687	Blitzingen
1054	667559	214601.5	664700	212760	670418	216443	9680696.5	Ebikon
6713	592244	252531.5	590548	251580	593940	253483	3288714.5	Ederswiler
2821	624707.5	261988.5	622770	259997	626645	263980	9992191.5	Arisdorf
4230	665961	235319	664772	233706	667150	236932	4514826	Buttwil
619	614959.726639804	187803.5	612512.453279609	185885	617407	189722	8150622.749	Oberdiessbach
2101	564041.5	179919	563093	177938	564990	181900	5003839	Torny-le-Grand
5726	498357.5	140126.5	494305	137025	502410	143228	16612335	La Rippe
3616	725805.85	185854.9	721672.7	179312	729939	192397.8	32312144.9261	Waltensburg/Vuorz
621	610961	187361	609217	185972	612705	188750	5570321.60477	Oberwichtrach
6056	656471	138876.5	651037	136295	661905	141458	15313650	Ernen
2176	582059	175283	580813	172848	583305	177718	4989533.5	Bonnefontaine
2310	588892.75	178441.755	588100	177503.51	589685.5	179380	1895255.42529	Zumholz
2495	641114.5	247266	639774	245880	642455	248652	4325457	Niedergösgen
5793	552951.5	157954	551925	156345	553978	159563	3112777.5	Oron-la-Ville
2322	556299	159795	555088	158710	557510	160880	2106075.5	Besencens
3334	721531	233480.556279267	718310	231380.12	724752	235580.992558534	11849789.4414	Gommiswald
4179	645838.5	259714	644009	258368	647668	261060	5096808	Ueken
6801	561135.5	246549	559753	245063	562518	248035	6219099	Réclère
5481	527840	165203	526625	164148	529055	166258	3029694	Dizy
6477	561650	208628	559750	206623	563550	210633	6477818.5	Fenin-Vilars-Saules
5462	569373.5	198254.189554736	568382	197233.379109472	570365	199275	2368995.05653	Vallamand
230	697542.5	261710.5	691745	256227	703340	267194	67866261.9539	Winterthur
115	700651	239852.5	697375	237016	703927	242689	18266220.5	Gossau (ZH)
5882	552489	149015.3	550755	146607.6	554223	151423	10310195.4925	Chardonne
602	616929	198149	614115	196040	619743	200258	10440626.3485	Arni (BE)
922	604453.5	175316	601200	172487	607707	178145	15516859.8472	Blumenstein
1311	681992.55	206902.65	678720.1	204685.3	685265	209120	14365229.1927	Gersau
6035	577554	102108	574115	100103	580993	104113	17625519	Sembrancher
6062	659305	139833	654692	137918	663918	141748	9789730	Mühlebach
612	613073.244914172	192840	610541.489828343	190272	615605	195408	12787187.3568	Konolfingen
2772	610637.5	256143.5	608745	254897	612530	257390	4892260.5	Pfeffingen
936	606114.02	174078.5	603887	172217	608341.04	175940	9890961.71276	Pohlern
2251	574913	193525.460806731	573588	192403	576238	194647.921613463	3262777.09173	Courlevon
5234	718695	96737.5	717815	96145	719575	97330	1179331.5	Viganello
3579	739189.95	178400.6	736402.4	175870.4	741977.5	180930.8	15878290.4588	Riein
5110	708126.5	105686.5	705735	103495	710518	107878	11321704.5	Indemini
1086	646750	220233	643760	217093	649740	223373	19707788.021	Grosswangen
701	590807.5	236400	588000	235245	593615	237555	8573156	Perrefitte
5884	556084	149326.5	553678	146403	558490	152250	6734755	Corsier-sur-Vevey
5854	509929	147521	508543	145752	511315	149290	5684477.5	Burtigny
3710	755239.6	163337.9	752454	161130	758025.2	165545.8	13406957.5151	Pignia
6251	611276.5	119105	610425	117770	612128	120440	1503678.5	Vissoie
214	696690.5	268792.625	694776	266756.25	698605	270829	7941362.33325	Dägerlen
6622	501067.836126098	124603.567171249	499982	123490.134342498	502153.672252196	125717	2852026.57073	Genthod
564	618821.5	154029	615325	150553	622318	157505	32054809.3697	Kandergrund
5889	556227.040409514	145032.248056889	554944.080819028	143979.496113778	557510	146085	3299592.58371	La Tour-de-Peilz
3951	759977.4	211608.6	754772.3	208653.5	765182.5	214563.7	19938100.86909	Fläsch
6718	591865.5	251085.5	589428	249868	594303	252303	8073150.5	Movelier
2789	609291	255371	608025	254095	610557	256647	3657380.5	Nenzlingen
2074	554705	166296.5	553700	165133	555710	167460	2283313	Esmonts
6294	636165.5	118464	633458	116278	638873	120650	14318694	Staldenried
2850	629773.5	251252	629217	250222	630330	252282	1478802.5	Känerkinden
2547	610054.5	234666	608282	233162	611827	236170	5249366.5	Günsberg
731	588324.711552527	218527.778264103	587245.463105054	217532.7	589403.96	219522.856528205	2167746.3347	Aegerten
3639	754629.5	183429.3	751752	181492.6	757507	185366	12315466.6632	Scheid
2139	571981.5	150295	569168	147135	574795	153455	14854866.5	Lessoc
4281	645412	233630	643542	232355	647282	234905	5812277	Reitnau
768	618022.119498783	171145.808560457	614100	167643.900490662	621944.238997565	174647.716630253	16717810.4186	Spiez
1092	658248.5	225361	656077	223147	660420	227575	12816473.5	Neudorf
4181	639926	258314.146803	637817	256129.293606	642035	260499	11246398.2456	Wittnau
2491	631597	246859.5	629837	245437	633357	248282	5352047.5	Hauenstein-Ifenthal
4069	668263.033829	242508.5	666599.067658	241442	669927	243575	3353962.45132	Hermetschwil-Staffeln
338	628154	220143	626733	219023	629575	221263	4061750.86154	Rohrbach
5478	524452.5	158617.5	523697	157057	525208	160178	2374360	Cottens (VD)
3105	748004.5	238970	742592	233930	753417	244010	57528865.7417	Schwende
761	604072.5	167726.5	600603	162558	607542	172895	32793402.3914	Därstetten
576	646116.5	163374.7	638260	155256.4	653973	171493	171081520.367	Grindelwald
738	587270	216197.350055443	585770	214788	588770	217606.700110886	4563018.6157	Jens
3408	726170.49	256215	722738	254005	729602.98	258425	14495573.4517	Uzwil
1036	664880	232657	663360	231117	666400	234197	4514363.5	Müswangen
2530	612547.5	223343.5	611003	222305	614092	224382	3369993.5	Recherswil
5781	555826.5	157626.5	555115	156760	556538	158493	1172953.5	Bussigny-sur-Oron
544	603576.5	206678	601718	205043	605435	208313	6344406.93933	Moosseedorf
623	607771.851491783	193807.5	605820.702983566	191912	609723	195703	6933646.88186	Rubigen
5285	716524	127581.5	712993	123530	720055	131633	31500995	Lodrino
4091	652102	252202.5	649717	251310	654487	253095	5693318.5	Auenstein
4696	727431	278492.5	725300	276060	729562	280925	11557462	Tägerwilen
3253	761621.5	250367.5	759788	248585	763455	252150	4393174.54323	Marbach (SG)
6452	568373	211243	566008	209363	570738	213123	8552785.5	Cressier (NE)
328	626885	221214	625990	219913	627780	222515	2685438.73671	Kleindietwil
5783	551374	156974	550238	155765	552510	158183	2110356	Châtillens
5421	521678.5	156529	519403	153855	523954	159203	12956230	Apples
628	617417.5	193810	615773	191997	619062	195623	5418985.42214	Zäziwil
878	608030	183384.5	606765	182202	609295	184567	2716534.11427	Noflen
363	604294.528013583	200539	602918	198795	605671.056027165	202283	5945296.60711	Ostermundigen
2277	578164.8	195903.5	576907.6	194745	579422	197062	3808468.38268	Salvenach
4264	634908.5	263748.565	632867	261637.13	636950	265860	8393495.2922	Zuzgen
3538	761138.75	163666.1	757535.3	159219.2	764742.2	168113	31493169.2807	Salouf
4140	651765	238691	649450	236745	654080	240637	9432236	Oberkulm
3215	755000	260335.7	753780	259727	756220	260944.4	1769660.28317	Rorschach
4271	635584.6696645	241639.121904	634259.339329	239718.243808	636910	243560	4417038.72955	Aarburg
5003	716762.5	112063	714330	110488	719195	113638	5646661	Cadenazzo
733	587879.679578568	219720.5	586020	218364	589739.359157136	221077	4994139.02002	Brügg
6249	606767.5	128564.5	605640	126880	607895	130249	2527398.2833	Venthône
2159	575740.365735461	165962.428311762	573780.731470923	164755	577700	167169.856623524	5444793.64365	Villarvolard
3745	814607.75	180135.75	811048	174213.5	818167.5	186058	46988462.8592	Tarasp
630	606368	196291.5	604948	195155	607788	197428	3803181.02035	Allmendingen
5001	727025.85	118762.5	722733	115360	731318.7	122165	21277480.76	Arbedo-Castione
5243	717624	81059	716815	80610	718433	81508	881196.5	Besazio
3394	718246	244988.5	713657	239770	722835	250207	50467297.39	Mosnang
608	614820.5	195050	613553	193685	616088	196415	3455788.25156	Grosshöchstetten
4062	671406	245130.5	669472	243797	673340	246464	5361900	Berikon
6757	567929	232853	564630	230713	571228	234993	11658131	Saignelégier
5731	506830.5	148346.5	504983	146210	508678	150483	3112943	Le Vaud
6036	577280	105121.5	573230	102988	581330	107255	17876538.5	Vollèges
2226	578002.5	174431.5	574820	172205	581185	176658	11438050	Treyvaux
4108	654013.5	261531.5	651917	260481	656110	262582	5451528.5	Oberbözberg
3591	736026.55	171946.55	733643.3	168825	738409.8	175068.1	11101762.2229	Camuns
5102	706906.5	121364	704645	119940	709168	122788	7730629.5	Corippo
44	699865	276253.5	698140	274082	701590	278425	7276936	Waltalingen
2152	563726.5	163696.5	561953	161230	565500	166163	7552841.5	Sâles (Gruyère)
3352	728200.02	232917.175	723777	227468	732623.04	238366.35	43583237.9891	Ebnat-Kappel
5312	691261.5	145624	684348	140670	698175	150578	60801783.5	Fusio
667	585182.5	196056.45	584122	194101	586243	198011.9	4117122.45732	Laupen
5016	716881.5	110695	715065	109938	718698	111452	2727354	Robasacco
2008	553629	186699	552823	185990	554435	187408	1308764	Châtillon (FR)
2862	634192.5	254791.5	632940	253047	635445	256536	2351371.5	Tecknau
6504	527935.5	190789	525368	188823	530503	192755	12849180.5	La Côte-aux-Fées
2017	553230.758923872	187006.773975216	551868.517847745	185660	554593	188353.547950431	2504006.96201	Font
4322	669970	267340	668188	266145	671752	268535	3743943.5	Wislikofen
4031	667031	248964.5	665467	247497	668595	250432	4903938	Künten
3023	751346.5	253221	749960	250755	752733	255687	8207782.5	Speicher
5008	716370	115994	714620	113538	718120	118450	9936639	Gudo
2884	628274.5	250921	626327	248805	630222	253037	9641002	Diegten
5712	503776.868278839	130689.378144361	502930	129586.756288721	504623.736557678	131792	1874016.20673	Coppet
3841	822644.55	165368.6	819649.8	163373.4	825639.3	167363.8	13233317.4031	Fuldera
1096	654744.5	233090	653307	232305	656182	233875	2475998	Pfeffikon
2934	685652.5	288239	682690	286700	688615	289778	10830714	Hemmental
6607	494036	115237.5	491855	111805	496217	118670	12991393.5	Bernex
6088	600275.5	117755	597628	116490	602923	119020	7389218.5	Vernamiège
5496	531189	161412.5	530148	160045	532230	162780	3914572	Penthaz
5757	532168.5	174998.5	529814	172203	534523	177794	12017793.5	Orbe
2185	565636.5	180126.5	564530	178658	566743	181595	3443234.5	Corserey
6794	579829	253150	578223	251560	581435	254740	6456554	Miécourt
4202	659548.12707682	238668.5	658639.254153639	236615	660457	240722	4257582.16933	Meisterschwanden
5722	504046	139116	502875	137860	505217	140372	2543323.5	Grens
6264	593430.055484483	117420	592160.110968966	116040	594700	118800	4136473.61061	Salins
4666	728060.5	274575	724858	271623	731263	277527	24980597	Kemmental
401	608356.5	216372.5	607283	215075	609430	217670	2034374.5	Aefligen
7006	760635.5	226976.5	758053	225013	763218	228940	5359647	Planken
1705	686810	228526	684750	226652	688870	230400	7937864.5	Neuheim
6022	581508	117790	576228	113965	586788	121615	32470875.5	Chamoson
6432	534374	202674	527485	199593	541263	205755	41817259.5	La Brévine
5260	719794	78191.5	717910	76798	721678	79585	5177238	Novazzano
4037	666722	253269.5	665337	251642	668107	254897	4272316	Oberrohrdorf
3441	739038	256132.5	737353	254555	740723	257710	6288754.2585	Andwil (SG)
404	613464.3	211739.658283774	610513.6	208494.3	616415	214985.016567548	15615489.9503	Burgdorf
2004	558348	187290.5	557206	186003	559490	188578	3594680.5	Bussy (FR)
3861	775135.45	195521.15	772576	191450	777694.9	199592.3	25355169.5098	Fideris
3561	801695.8	135773.85	793641	124744.5	809750.6	146803.2	191009833.28	Poschiavo
702	586342.5	233144	585470	231443	587215	234845	2727380.5	Pontenet
3981	721197.75	182734.4	715906.1	177098	726489.4	188370.8	50883568.9993	Breil/Brigels
5649	526214.766177914	150461.738059771	525490	149348.476119543	526939.532355827	151575	1585639.76942	Tolochenaz
7001	760444	223229	755935	217388	764953	229070	17259188	Vaduz
6799	583512.5	251242.5	582325	250595	584700	251890	1814000.5	Pleujouse
2214	581208	174819	580313	172755	582103	176883	2946510.5	Oberried (FR)
2904	680204	281714	676905	279045	683503	284383	17923106	Neunkirch
5042	711936	148669	709492	147564	714380	149774	2812012.5	Marolta
561	609177.237534835	146723	603828	140126	614526.475069669	153320	88193799.0583	Adelboden
2112	553684	166478	552430	164848	554938	168108	3751645.5	Vuarmarens
6478	557741.5	212155	556693	211020	558790	213290	2448791.5	Fontainemelon
5202	705974	94945	704395	93810	707553	96080	3364189.5	Monteggio
2555	607282.5	232047.5	605585	229723	608980	234372	8770230	Rüttenen
2221	567609	181552.5	565790	180130	569428	182975	5679669	Prez-vers-Noréaz
6625	507979.15	127741.4	507333.3	126672	508625	128810.8	1437047.68741	Hermance
357	597968.5	190425	595632	188350	600305	192500	12419336.9081	Oberbalm
3236	764796.5	258344.5	762130	256661	767463	260028	6854533.58686	St.Margrethen
4008	645554.5	252181	643427	250085	647682	254277	11929928.2611	Küttigen
2826	622593.5	263797	621810	263052	623377	264542	1324969	Giebenach
2475	615418.5	255918.5	613327	254102	617510	257735	8315945.5	Hochwald
3834	731682.3	119064.85	727256.7	114571.9	736107.9	123557.8	38795881.27	Roveredo (GR)
2132	571310.5	156831.5	569208	155233	573413	158430	8466989.5	Enney
4084	675874.5	242047.5	674922	240940	676827	243155	1662277.5	Islisberg
5491	519769	167437.5	516380	165360	523158	169515	19749923.5	Mont-la-Ville
4027	664331	254302.5	662615	253025	666047	255580	5064975.5	Fislisbach
6707	587899	242196.5	586155	239880	589643	244513	12383277	Courfaivre
2612	611482.5	244811.8	607420	242013.6	615545	247610	22688999.15	Beinwil (SO)
5582	535442.5	159583	533820	158233	537065	160933	4602248.5	Cheseaux-sur-Lausanne
5180	716554	99518	716095	98563	717013	100473	1063659.5	Cureglia
6115	619451.5	126145.5	618390	124978	620513	127313	1345909	Unterems
5537	539164	168460.5	537248	166378	541080	170543	7059022	Villars-le-Terroir
3751	821432.75	193939.65	812346.2	186229.6	830519.3	201649.7	84065246.8717	Ramosch
2031	557994	189379	557148	188525	558840	190233	1839979	Montbrelloz
5627	533931.5	153485.5	533023	152533	534840	154438	1653375.5	Chavannes-près-Renens
2272	572887.5	189760.5	570310	187903	575465	191618	11401231	Misery-Courtion
5674	556279	171204	555200	169635	557358	172773	3454087	Lovatens
10	674486	235036	672797	232995	676175	237077	7537535	Obfelden
980	617167.5	227907.5	615825	226690	618510	229125	3363954.15125	Inkwil
550	601190.04	213339.49627107	600170	212468.992542139	602210.08	214210	2180477.57304	Scheunen
5169	713464.8	91897.3488750932	713121.6	91385	713808	92409.6977501865	457003.946137	Carabietta
2083	561816.5	174189	560515	172555	563118	175823	4459609	Lussy (FR)
